GA;1;SUMO;SB;02;-42.991;42.5104;001
GA;1;SUMO;SB;03;-42.991;42.5104;001
GA;1;SUMO;SB;05;-42.991;42.5104;001
GA;2;HYPM;MP;01;-42.9222;42.5104;003
GA;2;HYPM;WF;01;-42.9222;42.5104;002
GA;2;HYPM;WF;03;-42.9222;42.5104;002
GA;2;HYPM;WF;04;-42.9222;42.5104;002
GA;2;HYPM;WF;05;-42.9222;42.5104;002
GA;2;HYPM;WF;01;-42.9222;42.5104;004
GA;2;HYPM;WF;03;-42.9222;42.5104;004
GA;2;HYPM;WF;04;-42.9222;42.5104;004
GA;2;HYPM;WF;05;-42.9222;42.5104;004
GA;3;FLMA;RI;01;-42.5073;42.8905;001
GA;3;FLMA;RI;02;-42.5073;42.8905;001
GA;3;FLMA;RI;03;-42.5073;42.8905;001
GA;3;FLMA;RI;04;-42.5073;42.8905;001
GA;3;FLMA;RI;06;-42.5073;42.8905;001
GA;3;FLMA;RI;07;-42.5073;42.8905;001
GA;3;FLMA;RI;08;-42.5073;42.8905;001
GA;3;FLMA;RI;09;-42.5073;42.8905;001
GA;3;FLMA;RI;10;-42.5073;42.8905;001
GA;3;FLMA;RI;11;-42.5073;42.8905;001
GA;3;FLMA;RI;12;-42.5073;42.8905;001
GA;3;FLMB;RI;03;-42.5073;42.1303;001
GA;3;FLMB;RI;04;-42.5073;42.1303;001
GA;3;FLMB;RI;06;-42.5073;42.1303;001
GA;3;FLMB;RI;07;-42.5073;42.1303;001
GA;3;FLMB;RI;08;-42.5073;42.1303;001
GA;3;FLMB;RI;09;-42.5073;42.1303;001
GA;3;FLMB;RI;10;-42.5073;42.1303;001
GA;3;FLMB;RI;11;-42.5073;42.1303;001
GA;3;FLMB;RI;12;-42.5073;42.1303;001
GA;3;FLMB;RI;13;-42.5073;42.1303;001
GA;3;FLMB;RI;14;-42.5073;42.1303;001
GA;3;FLMB;RI;15;-42.5073;42.1303;001
GA;3;FLMB;RI;16;-42.5073;42.1303;001
GA;3;FLMB;RI;17;-42.5073;42.1303;001
GI;1;SUMO;RI;02;60.6136;38.2581;002
GI;1;SUMO;RI;03;60.6136;38.2581;002
GI;1;SUMO;RI;04;60.6136;38.2581;002
GI;1;SUMO;RI;05;60.6136;38.2581;002
GI;1;SUMO;RI;01;60.6136;38.2581;003
GI;1;SUMO;RI;02;60.6136;38.2581;003
GI;1;SUMO;RI;03;60.6136;38.2581;003
GI;1;SUMO;RI;04;60.6136;38.2581;003
GI;1;SUMO;RI;05;60.6136;38.2581;003
GI;1;SUMO;RI;06;60.6136;38.2581;003
GI;1;SUMO;RI;07;60.6136;38.2581;003
GI;1;SUMO;RI;08;60.6136;38.2581;003
GI;1;SUMO;RI;09;60.6136;38.2581;003
GI;1;SUMO;RI;10;60.6136;38.2581;003
GI;1;SUMO;RI;11;60.6136;38.2581;003
GI;1;SUMO;RI;12;60.6136;38.2581;003
GI;1;SUMO;RI;13;60.6136;38.2581;003
GI;1;SUMO;RI;14;60.6136;38.2581;003
GI;1;SUMO;SB;01;60.6136;38.2581;001
GI;1;SUMO;SB;02;60.6136;38.2581;001
GI;2;HYPM;WF;05;60.5732;38.2581;002
GI;3;FLMA;RI;01;60.4582;38.4407;001
GI;3;FLMA;RI;02;60.4582;38.4407;001
GI;3;FLMA;RI;03;60.4582;38.4407;001
GI;3;FLMA;RI;04;60.4582;38.4407;001
GI;3;FLMA;RI;06;60.4582;38.4407;001
GI;3;FLMA;RI;07;60.4582;38.4407;001
GI;3;FLMA;RI;08;60.4582;38.4407;001
GI;3;FLMA;RI;09;60.4582;38.4407;001
GI;3;FLMA;RI;10;60.4582;38.4407;001
GI;3;FLMA;RI;11;60.4582;38.4407;001
GI;3;FLMA;RI;12;60.4582;38.4407;001
GI;3;FLMA;RI;13;60.4582;38.4407;001
GI;3;FLMA;RI;14;60.4582;38.4407;001
GI;3;FLMA;RI;15;60.4582;38.4407;001
GI;3;FLMA;RI;16;60.4582;38.4407;001
GI;3;FLMA;RI;17;60.4582;38.4407;001
GI;3;FLMB;RI;01;60.4582;38.0755;001
GI;3;FLMB;RI;02;60.4582;38.0755;001
GI;3;FLMB;RI;03;60.4582;38.0755;001
GI;3;FLMB;RI;04;60.4582;38.0755;001
GI;3;FLMB;RI;06;60.4582;38.0755;001
GI;3;FLMB;RI;07;60.4582;38.0755;001
GI;3;FLMB;RI;08;60.4582;38.0755;001
GI;3;FLMB;RI;09;60.4582;38.0755;001
GI;3;FLMB;RI;10;60.4582;38.0755;001
GI;3;FLMB;RI;11;60.4582;38.0755;001
GI;3;FLMB;RI;12;60.4582;38.0755;001
